OrderID,OrderDate,CustomerID,Region,Channel,Category,Product,Quantity,UnitPrice,Discount,Sales,Profit
ORD-10747,2024-09-28,CUST-1050,West,Partner,Electronics,Smartphone,4,589.45,0.15,2004.13,-314.03
ORD-10748,2024-12-20,CUST-1093,West,Online,Electronics,Smartwatch,4,200.0,0.15,680.0,181.23
ORD-10749,2024-12-08,CUST-1039,South,Partner,Furniture,Bookshelf,3,198.86,0.0,596.58,-84.74
ORD-10750,2024-03-11,CUST-1111,West,Online,Clothing,Hat,5,29.29,0.1,131.81,11.99
ORD-10751,2024-12-19,CUST-1042,Central,Online,Office Supplies,Paper Ream,1,689.7,0.0,689.7,29.27
ORD-10752,2024-04-16,CUST-1100,North,Partner,Office Supplies,Paper Ream,3,561.46,0.15,1431.72,204.18
ORD-10753,2024-01-27,CUST-1014,West,Store,Office Supplies,Pen Pack,5,756.8,0.2,3027.2,121.07
ORD-10754,2024-12-26,CUST-1008,Central,Partner,Clothing,Hat,1,298.8,0.0,298.8,52.02
ORD-10755,2024-10-24,CUST-1111,South,Partner,Furniture,Desk,3,198.52,0.0,595.56,103.94
ORD-10756,2024-05-21,CUST-1006,North,Store,Furniture,Bookshelf,3,719.37,0.15,1834.39,410.29
ORD-10757,2024-12-29,CUST-1068,Central,Store,Office Supplies,Paper Ream,4,406.15,0.25,1218.45,-144.01
ORD-10758,2024-02-03,CUST-1024,West,Online,Clothing,Hat,3,641.92,0.2,1540.61,489.91
ORD-10759,2024-05-21,CUST-1014,South,Store,Electronics,Smartwatch,2,237.81,0.0,475.62,-45.33
ORD-10760,2024-12-15,CUST-1069,South,Store,Furniture,Desk,5,762.16,0.0,3810.8,-13.01
ORD-10761,2024-02-02,CUST-1002,South,Partner,Office Supplies,Paper Ream,4,592.79,0.0,2371.16,-10.06
ORD-10762,2024-09-05,CUST-1075,Central,Partner,Office Supplies,Paper Ream,5,280.81,0.2,1123.24,341.76
ORD-10763,2024-05-13,CUST-1029,West,Store,Clothing,Jacket,3,458.13,0.25,1030.79,4.46
ORD-10764,2024-11-12,CUST-1118,South,Partner,Office Supplies,Pen Pack,2,288.97,0.1,520.15,189.63
ORD-10765,2024-12-07,CUST-1101,South,Online,Toys,Action Figure,2,778.83,0.25,1168.25,317.85
ORD-10766,2024-05-13,CUST-1047,South,Online,Furniture,Office Chair,1,795.08,0.15,675.82,-68.98
ORD-10767,2024-10-03,CUST-1020,Central,Store,Toys,Puzzle,3,782.64,0.0,2347.92,85.6
ORD-10768,2024-08-22,CUST-1118,East,Online,Electronics,Smartphone,4,745.54,0.25,2236.62,-230.54
ORD-10769,2024-05-28,CUST-1096,Central,Partner,Electronics,Tablet,5,271.71,0.2,1086.84,-3.02
ORD-10770,2024-01-21,CUST-1017,Central,Online,Furniture,Lamp,4,277.56,0.0,1110.24,239.61
ORD-10771,2024-02-17,CUST-1041,North,Partner,Office Supplies,Pen Pack,4,497.84,0.0,1991.36,145.34
ORD-10772,2024-01-12,CUST-1010,Central,Store,Furniture,Lamp,5,185.49,0.25,695.59,-10.24
ORD-10773,2024-09-18,CUST-1007,East,Store,Electronics,Tablet,4,163.62,0.05,621.76,99.21
ORD-10774,2024-06-28,CUST-1039,West,Partner,Furniture,Sofa,3,315.03,0.0,945.09,-7.25
ORD-10775,2024-05-27,CUST-1020,West,Partner,Electronics,Laptop,4,595.81,0.1,2144.92,600.2
ORD-10776,2024-08-31,CUST-1111,Central,Store,Clothing,Jeans,5,482.37,0.0,2411.85,-111.21
ORD-10777,2024-05-19,CUST-1053,South,Partner,Electronics,Tablet,4,79.87,0.1,287.53,54.12
ORD-10778,2024-10-10,CUST-1062,North,Store,Clothing,Hat,2,167.41,0.25,251.12,13.69
ORD-10779,2024-01-02,CUST-1019,East,Store,Toys,Action Figure,4,451.83,0.1,1626.59,-68.21
ORD-10780,2024-11-26,CUST-1031,North,Online,Clothing,T-Shirt,3,339.55,0.1,916.79,309.05
ORD-10781,2024-10-16,CUST-1055,East,Partner,Office Supplies,Paper Ream,1,483.12,0.05,458.96,67.89
ORD-10782,2024-05-12,CUST-1020,Central,Online,Clothing,T-Shirt,3,414.9,0.15,1057.99,-175.79
ORD-10783,2024-01-28,CUST-1034,East,Store,Furniture,Bookshelf,4,703.87,0.0,2815.48,80.78
ORD-10784,2024-09-20,CUST-1024,South,Online,Office Supplies,Pen Pack,3,240.41,0.2,576.98,229.47
ORD-10785,2024-12-16,CUST-1102,East,Store,Toys,Board Game,5,264.86,0.05,1258.09,348.84
ORD-10786,2024-03-11,CUST-1066,East,Store,Office Supplies,Pen Pack,5,468.24,0.25,1755.9,-182.94
ORD-10787,2024-03-20,CUST-1064,South,Online,Clothing,Jacket,3,737.52,0.0,2212.56,-218.58
ORD-10788,2024-02-28,CUST-1053,West,Online,Toys,RC Car,5,678.4,0.2,2713.6,425.89
ORD-10789,2024-03-12,CUST-1104,West,Partner,Electronics,Laptop,1,388.82,0.05,369.38,76.02
ORD-10790,2024-03-01,CUST-1028,South,Partner,Toys,Action Figure,2,570.82,0.0,1141.64,253.71
ORD-10791,2024-08-05,CUST-1088,North,Online,Furniture,Desk,3,109.02,0.0,327.06,111.38
ORD-10792,2024-12-03,CUST-1065,Central,Online,Electronics,Smartwatch,4,43.59,0.0,174.36,-23.3
ORD-10793,2024-02-19,CUST-1100,North,Partner,Clothing,T-Shirt,3,44.19,0.05,125.94,24.37
ORD-10794,2024-03-15,CUST-1108,East,Partner,Furniture,Lamp,2,155.98,0.05,296.36,-42.23
ORD-10795,2024-05-03,CUST-1064,Central,Online,Office Supplies,Stapler,2,685.56,0.25,1028.34,293.8
ORD-10796,2024-05-24,CUST-1021,Central,Online,Electronics,Tablet,1,427.78,0.2,342.22,-23.2
ORD-10797,2024-10-28,CUST-1023,West,Partner,Electronics,Laptop,5,682.52,0.1,3071.34,113.41
ORD-10798,2024-04-26,CUST-1052,North,Store,Electronics,Laptop,3,785.23,0.1,2120.12,-100.97
ORD-10799,2024-12-26,CUST-1036,Central,Partner,Electronics,Smartwatch,1,420.58,0.1,378.52,97.21
ORD-10800,2024-11-03,CUST-1094,East,Partner,Electronics,Smartphone,3,400.03,0.1,1080.08,-9.83
ORD-10801,2024-02-05,CUST-1114,West,Partner,Clothing,Jeans,5,331.75,0.25,1244.06,106.13
ORD-10802,2024-07-21,CUST-1056,Central,Partner,Office Supplies,Notebook,1,798.99,0.1,719.09,148.65
ORD-10803,2024-02-22,CUST-1094,South,Online,Electronics,Smartphone,2,321.9,0.2,515.04,93.53
ORD-10804,2024-03-03,CUST-1029,West,Partner,Office Supplies,Notebook,3,168.21,0.25,378.47,174.26
ORD-10805,2024-11-25,CUST-1051,East,Store,Clothing,Sneakers,5,478.98,0.25,1796.18,586.14
ORD-10806,2024-02-25,CUST-1015,East,Store,Toys,Doll,4,414.02,0.0,1656.08,387.52
ORD-10807,2024-02-04,CUST-1063,North,Online,Clothing,Jeans,2,33.48,0.2,53.57,-8.27
ORD-10808,2024-02-09,CUST-1084,Central,Store,Clothing,Hat,3,130.66,0.15,333.18,63.35
ORD-10809,2024-10-04,CUST-1043,Central,Partner,Clothing,Jeans,3,533.05,0.1,1439.23,163.75
ORD-10810,2024-06-10,CUST-1109,West,Store,Electronics,Smartphone,4,705.3,0.0,2821.2,117.97
ORD-10811,2024-06-04,CUST-1113,South,Store,Clothing,T-Shirt,1,149.73,0.2,119.78,41.95
ORD-10812,2024-10-18,CUST-1086,West,Partner,Clothing,Jeans,3,575.42,0.1,1553.63,400.5
ORD-10813,2024-09-16,CUST-1007,West,Store,Toys,RC Car,5,381.16,0.15,1619.93,528.24
ORD-10814,2024-05-25,CUST-1041,North,Online,Clothing,Hat,4,497.38,0.05,1890.04,464.03
ORD-10815,2024-10-25,CUST-1003,East,Store,Toys,Puzzle,2,671.18,0.05,1275.24,342.0
ORD-10816,2024-12-04,CUST-1031,South,Online,Electronics,Smartwatch,3,793.64,0.1,2142.83,61.03
ORD-10817,2024-02-28,CUST-1043,South,Online,Office Supplies,Folder,1,729.21,0.0,729.21,207.44
ORD-10818,2024-09-20,CUST-1115,West,Store,Toys,Action Figure,1,374.12,0.25,280.59,22.91
ORD-10819,2024-07-18,CUST-1041,Central,Online,Electronics,Smartwatch,5,27.57,0.05,130.96,5.36
ORD-10820,2024-12-07,CUST-1043,South,Partner,Clothing,T-Shirt,2,275.41,0.15,468.2,140.86
ORD-10821,2024-02-08,CUST-1107,Central,Online,Office Supplies,Stapler,4,169.39,0.2,542.05,185.43
ORD-10822,2024-04-25,CUST-1079,North,Partner,Office Supplies,Stapler,1,244.88,0.15,208.15,12.49
ORD-10823,2024-09-28,CUST-1060,West,Online,Toys,Puzzle,5,276.1,0.0,1380.5,183.9
ORD-10824,2024-10-03,CUST-1040,South,Store,Office Supplies,Pen Pack,3,408.67,0.05,1164.71,81.47
ORD-10825,2024-04-02,CUST-1112,North,Partner,Clothing,Sneakers,5,417.14,0.2,1668.56,483.3
ORD-10826,2024-08-27,CUST-1034,Central,Partner,Toys,Board Game,5,404.37,0.2,1617.48,669.35
ORD-10827,2024-05-03,CUST-1019,East,Store,Clothing,Hat,1,422.59,0.05,401.46,34.33
ORD-10828,2024-05-26,CUST-1082,South,Store,Clothing,Sneakers,1,510.8,0.25,383.1,28.72
ORD-10829,2024-05-05,CUST-1102,East,Store,Toys,Board Game,4,198.4,0.0,793.6,-42.89
ORD-10830,2024-05-19,CUST-1017,North,Store,Clothing,Hat,4,343.4,0.0,1373.6,-67.31
ORD-10831,2024-09-05,CUST-1100,North,Online,Office Supplies,Folder,2,518.99,0.0,1037.98,344.5
ORD-10832,2024-07-27,CUST-1114,East,Partner,Electronics,Headphones,5,245.4,0.0,1227.0,368.45
ORD-10833,2024-03-02,CUST-1066,Central,Partner,Electronics,Smartwatch,2,196.47,0.15,334.0,85.36
ORD-10834,2024-06-09,CUST-1042,Central,Partner,Office Supplies,Paper Ream,1,198.08,0.0,198.08,46.86
ORD-10835,2024-05-20,CUST-1056,West,Store,Clothing,Jeans,4,182.23,0.0,728.92,-45.5
ORD-10836,2024-06-11,CUST-1069,West,Store,Toys,Puzzle,4,431.44,0.2,1380.61,559.76
ORD-10837,2024-06-06,CUST-1002,Central,Online,Furniture,Bookshelf,2,296.77,0.2,474.83,20.1
ORD-10838,2024-12-24,CUST-1046,North,Partner,Electronics,Laptop,3,446.66,0.05,1272.98,227.09
ORD-10839,2024-05-10,CUST-1038,North,Online,Furniture,Sofa,4,16.21,0.1,58.36,20.34
ORD-10840,2024-11-25,CUST-1052,North,Store,Office Supplies,Notebook,2,733.55,0.2,1173.68,12.61
ORD-10841,2024-08-04,CUST-1112,North,Online,Electronics,Smartwatch,4,592.18,0.25,1776.54,38.75
ORD-10842,2024-10-07,CUST-1094,East,Store,Office Supplies,Folder,1,287.97,0.15,244.77,61.8
ORD-10843,2024-01-02,CUST-1051,South,Partner,Electronics,Smartphone,2,507.82,0.25,761.73,173.22
ORD-10844,2024-12-31,CUST-1098,South,Partner,Office Supplies,Stapler,5,74.96,0.0,374.8,-9.44
ORD-10845,2024-03-29,CUST-1087,Central,Store,Clothing,Sneakers,4,387.91,0.2,1241.31,-129.17
ORD-10846,2024-07-12,CUST-1106,Central,Online,Office Supplies,Notebook,1,337.45,0.0,337.45,15.77
ORD-10847,2024-02-15,CUST-1059,South,Store,Electronics,Smartphone,5,521.21,0.2,2084.84,-92.9
ORD-10848,2024-02-15,CUST-1047,South,Partner,Furniture,Office Chair,4,498.22,0.15,1693.95,-39.7
ORD-10849,2024-09-10,CUST-1015,South,Partner,Electronics,Smartphone,5,353.78,0.1,1592.01,466.33
ORD-10850,2024-08-08,CUST-1109,South,Partner,Furniture,Desk,3,237.49,0.1,641.22,29.24
ORD-10851,2024-01-15,CUST-1037,East,Online,Furniture,Bookshelf,2,340.48,0.1,612.86,167.67
ORD-10852,2024-02-13,CUST-1001,West,Online,Toys,Doll,2,302.01,0.2,483.22,104.87
ORD-10853,2024-11-01,CUST-1032,North,Online,Office Supplies,Paper Ream,2,573.54,0.2,917.66,70.71
ORD-10854,2024-06-30,CUST-1077,Central,Partner,Toys,Puzzle,1,272.96,0.0,272.96,23.33
ORD-10855,2024-07-21,CUST-1085,East,Online,Electronics,Smartphone,3,408.59,0.1,1103.19,1.54
ORD-10856,2024-06-22,CUST-1112,West,Online,Toys,Puzzle,5,151.7,0.0,758.5,77.27
ORD-10857,2024-01-23,CUST-1016,West,Store,Electronics,Headphones,5,352.01,0.05,1672.05,-161.18
ORD-10858,2024-05-15,CUST-1066,East,Store,Office Supplies,Paper Ream,3,723.21,0.05,2061.15,339.47
ORD-10859,2024-12-02,CUST-1081,West,Online,Furniture,Bookshelf,4,613.3,0.0,2453.2,313.61
ORD-10860,2024-03-24,CUST-1090,West,Store,Furniture,Desk,1,191.59,0.0,191.59,16.31
ORD-10861,2024-08-22,CUST-1063,North,Partner,Electronics,Smartwatch,1,358.8,0.2,287.04,46.8
ORD-10862,2024-03-27,CUST-1095,Central,Store,Furniture,Office Chair,3,83.93,0.25,188.84,-2.0
ORD-10863,2024-10-19,CUST-1023,West,Online,Toys,RC Car,2,471.0,0.0,942.0,106.45
ORD-10864,2024-12-14,CUST-1015,West,Store,Furniture,Sofa,1,711.02,0.0,711.02,-5.59
ORD-10865,2024-12-28,CUST-1084,West,Store,Toys,Puzzle,3,131.48,0.0,394.44,31.6
ORD-10866,2024-08-19,CUST-1041,Central,Online,Office Supplies,Folder,1,270.25,0.0,270.25,48.13
ORD-10867,2024-10-07,CUST-1077,West,Online,Furniture,Office Chair,3,265.3,0.0,795.9,176.61
ORD-10868,2024-02-15,CUST-1002,South,Online,Clothing,Sneakers,2,199.66,0.25,299.49,112.91
ORD-10869,2024-06-01,CUST-1062,West,Partner,Clothing,Jacket,3,521.26,0.2,1251.02,-114.05
ORD-10870,2024-09-19,CUST-1025,West,Store,Office Supplies,Folder,2,293.64,0.0,587.28,156.23
ORD-10871,2024-08-04,CUST-1103,East,Partner,Clothing,Jacket,3,454.82,0.1,1228.01,-143.12
ORD-10872,2024-08-25,CUST-1086,South,Partner,Furniture,Sofa,4,83.43,0.15,283.66,6.97
ORD-10873,2024-08-27,CUST-1055,North,Store,Furniture,Sofa,5,507.35,0.15,2156.24,-274.01
ORD-10874,2024-09-24,CUST-1054,East,Partner,Office Supplies,Notebook,2,550.61,0.05,1046.16,298.18
ORD-10875,2024-08-05,CUST-1052,North,Store,Electronics,Tablet,1,734.67,0.15,624.47,-70.66
ORD-10876,2024-01-09,CUST-1014,West,Online,Toys,Action Figure,3,211.34,0.0,634.02,148.57
ORD-10877,2024-10-27,CUST-1092,West,Partner,Furniture,Sofa,1,75.8,0.2,60.64,-0.09
ORD-10878,2024-04-18,CUST-1023,North,Partner,Clothing,Hat,3,279.65,0.25,629.21,213.93
ORD-10879,2024-02-29,CUST-1001,South,Partner,Toys,Action Figure,1,352.7,0.0,352.7,-51.87
ORD-10880,2024-09-06,CUST-1038,Central,Partner,Clothing,Jacket,4,696.34,0.2,2228.29,420.43
ORD-10881,2024-02-27,CUST-1104,North,Partner,Office Supplies,Paper Ream,3,79.23,0.0,237.69,-34.0
ORD-10882,2024-08-11,CUST-1107,Central,Online,Furniture,Office Chair,2,390.08,0.0,780.16,136.43
ORD-10883,2024-03-26,CUST-1115,South,Partner,Electronics,Headphones,4,127.05,0.1,457.38,-70.69
ORD-10884,2024-04-13,CUST-1037,Central,Store,Clothing,Jacket,4,25.51,0.1,91.84,14.55
ORD-10885,2024-07-31,CUST-1108,West,Partner,Electronics,Headphones,1,91.1,0.25,68.32,18.82
ORD-10886,2024-09-05,CUST-1065,Central,Partner,Toys,RC Car,5,799.23,0.0,3996.15,374.63
ORD-10887,2024-10-22,CUST-1040,Central,Online,Toys,Doll,2,574.29,0.15,976.29,-161.36
ORD-10888,2024-06-26,CUST-1057,West,Online,Office Supplies,Paper Ream,4,102.38,0.15,348.09,130.83
ORD-10889,2024-04-22,CUST-1075,East,Partner,Furniture,Bookshelf,2,380.7,0.1,685.26,-25.85
ORD-10890,2024-12-10,CUST-1083,East,Store,Clothing,Jeans,3,581.17,0.1,1569.16,575.19
ORD-10891,2024-09-04,CUST-1016,South,Online,Furniture,Lamp,2,233.14,0.2,373.02,-49.85
ORD-10892,2024-09-09,CUST-1038,South,Online,Furniture,Lamp,4,89.71,0.1,322.96,115.38
ORD-10893,2024-03-22,CUST-1022,Central,Online,Toys,Puzzle,1,293.44,0.05,278.77,8.37
ORD-10894,2024-04-24,CUST-1062,East,Store,Electronics,Headphones,4,100.04,0.0,400.16,-35.88
ORD-10895,2024-09-20,CUST-1077,North,Partner,Office Supplies,Pen Pack,5,221.32,0.0,1106.6,306.2
ORD-10896,2024-02-24,CUST-1100,Central,Partner,Electronics,Smartwatch,4,770.49,0.25,2311.47,-291.35
ORD-10897,2024-04-15,CUST-1116,East,Online,Electronics,Tablet,1,410.77,0.0,410.77,67.76
ORD-10898,2024-11-27,CUST-1046,East,Online,Office Supplies,Paper Ream,5,403.73,0.25,1513.99,-202.58
ORD-10899,2024-05-05,CUST-1106,West,Store,Electronics,Laptop,4,776.01,0.25,2328.03,727.95
ORD-10900,2024-07-31,CUST-1046,South,Online,Office Supplies,Folder,2,77.33,0.05,146.93,32.11
ORD-10901,2024-07-28,CUST-1114,West,Partner,Toys,Doll,2,119.02,0.1,214.24,13.5
ORD-10902,2024-09-21,CUST-1008,North,Store,Office Supplies,Pen Pack,4,125.01,0.0,500.04,104.41
ORD-10903,2024-12-04,CUST-1118,South,Partner,Office Supplies,Paper Ream,2,352.92,0.1,635.26,162.06
ORD-10904,2024-06-04,CUST-1092,East,Store,Electronics,Tablet,3,341.25,0.2,819.0,205.15
ORD-10905,2024-08-16,CUST-1082,South,Partner,Electronics,Headphones,5,492.22,0.0,2461.1,492.58
ORD-10906,2024-07-26,CUST-1099,South,Store,Toys,RC Car,4,561.0,0.25,1683.0,540.31
ORD-10907,2024-03-05,CUST-1066,Central,Store,Electronics,Smartphone,5,274.25,0.2,1097.0,287.19
ORD-10908,2024-11-21,CUST-1020,North,Online,Furniture,Office Chair,5,445.91,0.15,1895.12,45.38
ORD-10909,2024-08-04,CUST-1064,North,Partner,Toys,RC Car,3,200.66,0.25,451.49,1.19
ORD-10910,2024-11-29,CUST-1015,West,Store,Electronics,Headphones,3,505.32,0.05,1440.16,-133.55
ORD-10911,2024-10-24,CUST-1072,Central,Partner,Toys,Puzzle,4,277.79,0.0,1111.16,280.78
ORD-10912,2024-10-20,CUST-1086,South,Partner,Furniture,Bookshelf,3,234.78,0.25,528.25,181.4
ORD-10913,2024-07-03,CUST-1058,North,Online,Clothing,Hat,2,93.13,0.15,158.32,26.3
ORD-10914,2024-08-31,CUST-1027,West,Online,Clothing,Jacket,1,82.88,0.1,74.59,24.39
ORD-10915,2024-05-15,CUST-1074,West,Partner,Office Supplies,Folder,4,474.71,0.15,1614.01,454.61
ORD-10916,2024-03-14,CUST-1064,South,Store,Clothing,Jacket,4,588.06,0.1,2117.02,616.07
ORD-10917,2024-08-21,CUST-1060,North,Partner,Clothing,Jeans,5,691.98,0.0,3459.9,682.41
ORD-10918,2024-07-28,CUST-1014,North,Store,Furniture,Lamp,3,738.14,0.0,2214.42,333.93
ORD-10919,2024-07-10,CUST-1038,East,Store,Toys,Action Figure,1,422.99,0.0,422.99,15.11
ORD-10920,2024-06-05,CUST-1113,East,Online,Electronics,Laptop,2,629.2,0.1,1132.56,-158.15
ORD-10921,2024-01-23,CUST-1053,West,Partner,Furniture,Sofa,1,106.64,0.05,101.31,-12.39
ORD-10922,2024-11-06,CUST-1016,South,Partner,Office Supplies,Folder,4,721.23,0.25,2163.69,111.51
ORD-10923,2024-11-15,CUST-1085,Central,Store,Clothing,Jacket,4,127.7,0.2,408.64,6.44
ORD-10924,2024-08-14,CUST-1094,East,Partner,Clothing,Jeans,4,277.81,0.0,1111.24,365.64
ORD-10925,2024-06-07,CUST-1071,North,Partner,Electronics,Laptop,1,461.88,0.25,346.41,108.91
ORD-10926,2024-01-28,CUST-1072,Central,Online,Toys,Puzzle,2,764.58,0.15,1299.79,211.68
ORD-10927,2024-01-10,CUST-1035,South,Online,Clothing,Hat,1,105.02,0.15,89.27,-6.31
ORD-10928,2024-10-28,CUST-1005,West,Online,Toys,Doll,1,647.47,0.15,550.35,6.61
ORD-10929,2024-07-14,CUST-1032,North,Online,Office Supplies,Paper Ream,2,337.8,0.25,506.7,76.99
ORD-10930,2024-02-15,CUST-1019,East,Store,Electronics,Tablet,2,235.43,0.0,470.86,-10.46
ORD-10931,2024-01-30,CUST-1038,West,Online,Furniture,Office Chair,5,769.29,0.0,3846.45,-524.71
ORD-10932,2024-03-02,CUST-1006,South,Online,Office Supplies,Notebook,4,715.48,0.05,2718.82,108.06
ORD-10933,2024-02-28,CUST-1034,North,Store,Toys,RC Car,2,399.45,0.25,599.17,81.66
ORD-10934,2024-04-29,CUST-1116,North,Store,Clothing,Hat,4,61.71,0.0,246.84,13.27
ORD-10935,2024-03-05,CUST-1038,Central,Store,Toys,RC Car,1,204.59,0.15,173.9,35.96
ORD-10936,2024-03-27,CUST-1100,South,Partner,Clothing,T-Shirt,5,170.73,0.0,853.65,31.29
ORD-10937,2024-11-13,CUST-1037,South,Online,Clothing,Hat,4,43.02,0.25,129.06,14.17
ORD-10938,2024-06-28,CUST-1107,South,Partner,Electronics,Smartwatch,3,482.32,0.25,1085.22,274.92
ORD-10939,2024-06-02,CUST-1011,West,Partner,Toys,Action Figure,1,137.52,0.15,116.89,18.09
ORD-10940,2024-09-15,CUST-1102,East,Partner,Electronics,Laptop,5,799.07,0.1,3595.82,-178.09
ORD-10941,2024-06-23,CUST-1026,West,Partner,Office Supplies,Stapler,4,225.68,0.2,722.18,308.29
ORD-10942,2024-01-03,CUST-1115,North,Partner,Office Supplies,Pen Pack,2,520.69,0.0,1041.38,160.78
ORD-10943,2024-07-20,CUST-1068,North,Partner,Furniture,Sofa,5,717.26,0.2,2869.04,338.86
ORD-10944,2024-12-10,CUST-1015,East,Store,Electronics,Tablet,1,715.13,0.25,536.35,132.88
ORD-10945,2024-01-05,CUST-1015,West,Store,Toys,Action Figure,4,149.98,0.25,449.94,153.54
ORD-10946,2024-12-14,CUST-1117,East,Online,Furniture,Sofa,1,185.0,0.0,185.0,42.4
ORD-10947,2024-09-09,CUST-1046,North,Store,Electronics,Tablet,3,648.65,0.0,1945.95,-63.97
ORD-10948,2024-02-26,CUST-1111,East,Partner,Clothing,Hat,2,15.64,0.25,23.46,5.29
ORD-10949,2024-12-10,CUST-1087,Central,Partner,Toys,Doll,2,445.91,0.2,713.46,195.67
ORD-10950,2024-10-18,CUST-1109,South,Partner,Furniture,Office Chair,5,111.31,0.0,556.55,-48.02
ORD-10951,2024-11-10,CUST-1032,Central,Store,Office Supplies,Notebook,1,793.64,0.2,634.91,149.89
ORD-10952,2024-07-27,CUST-1035,North,Partner,Electronics,Smartwatch,1,684.55,0.05,650.32,45.37
ORD-10953,2024-04-24,CUST-1006,East,Store,Toys,Doll,4,295.56,0.25,886.68,-151.64
ORD-10954,2024-10-19,CUST-1103,North,Partner,Toys,Doll,3,14.08,0.0,42.24,0.73
ORD-10955,2024-06-08,CUST-1008,North,Online,Furniture,Sofa,1,734.43,0.0,734.43,-49.76
ORD-10956,2024-05-08,CUST-1031,North,Store,Clothing,Jacket,1,478.1,0.2,382.48,151.81
ORD-10957,2024-02-07,CUST-1099,Central,Partner,Furniture,Bookshelf,1,659.09,0.15,560.23,162.83
ORD-10958,2024-01-18,CUST-1048,East,Partner,Clothing,T-Shirt,4,467.36,0.0,1869.44,630.49
ORD-10959,2024-11-08,CUST-1080,West,Online,Electronics,Laptop,1,736.1,0.1,662.49,-90.25
ORD-10960,2024-02-19,CUST-1079,West,Online,Electronics,Smartphone,5,51.24,0.25,192.15,10.43
ORD-10961,2024-11-13,CUST-1079,North,Store,Toys,RC Car,1,368.19,0.1,331.37,91.16
ORD-10962,2024-01-07,CUST-1076,North,Partner,Electronics,Smartwatch,5,269.27,0.0,1346.35,-129.25
ORD-10963,2024-09-03,CUST-1092,Central,Store,Furniture,Lamp,2,513.52,0.05,975.69,28.44
ORD-10964,2024-10-26,CUST-1055,Central,Partner,Furniture,Desk,2,639.65,0.0,1279.3,-110.22
ORD-10965,2024-08-28,CUST-1039,Central,Store,Office Supplies,Stapler,5,709.33,0.25,2659.99,-273.76
ORD-10966,2024-01-30,CUST-1030,Central,Partner,Office Supplies,Stapler,1,418.97,0.2,335.18,79.25
ORD-10967,2024-04-13,CUST-1100,North,Store,Electronics,Smartwatch,3,164.37,0.0,493.11,83.97
ORD-10968,2024-10-16,CUST-1042,Central,Store,Furniture,Sofa,4,483.81,0.05,1838.48,534.13
ORD-10969,2024-09-10,CUST-1028,North,Partner,Clothing,Sneakers,2,92.83,0.25,139.25,56.68
ORD-10970,2024-06-18,CUST-1103,West,Online,Furniture,Desk,4,502.9,0.0,2011.6,181.79
ORD-10971,2024-10-11,CUST-1014,South,Store,Clothing,Jeans,1,296.63,0.0,296.63,8.59
ORD-10972,2024-01-16,CUST-1025,South,Store,Clothing,Jeans,5,731.04,0.05,3472.44,-468.04
ORD-10973,2024-05-05,CUST-1022,South,Online,Furniture,Desk,3,577.88,0.05,1646.96,474.61
ORD-10974,2024-12-01,CUST-1100,North,Store,Furniture,Bookshelf,1,26.59,0.2,21.27,-2.16
ORD-10975,2024-03-28,CUST-1067,Central,Store,Furniture,Bookshelf,4,199.72,0.25,599.16,28.9
ORD-10976,2024-04-08,CUST-1068,West,Partner,Electronics,Smartphone,2,707.35,0.0,1414.7,350.07
ORD-10977,2024-01-24,CUST-1097,Central,Partner,Office Supplies,Stapler,5,349.34,0.2,1397.36,-48.43
ORD-10978,2024-11-18,CUST-1101,East,Online,Furniture,Lamp,3,633.77,0.05,1806.24,-50.22
ORD-10979,2024-12-05,CUST-1078,North,Online,Toys,RC Car,4,175.3,0.0,701.2,169.92
ORD-10980,2024-06-13,CUST-1091,East,Partner,Toys,Doll,5,305.67,0.15,1299.1,125.53
ORD-10981,2024-10-25,CUST-1083,North,Online,Clothing,Jacket,4,221.99,0.1,799.16,150.11
ORD-10982,2024-08-05,CUST-1113,West,Partner,Furniture,Desk,4,691.9,0.1,2490.84,-112.65
ORD-10983,2024-05-31,CUST-1056,Central,Store,Furniture,Bookshelf,3,444.94,0.0,1334.82,301.42
ORD-10984,2024-08-18,CUST-1059,West,Store,Furniture,Lamp,1,377.55,0.15,320.92,6.87
ORD-10985,2024-04-29,CUST-1033,North,Store,Office Supplies,Paper Ream,3,225.69,0.0,677.07,-40.77
ORD-10986,2024-05-21,CUST-1118,South,Online,Electronics,Headphones,5,415.1,0.2,1660.4,-230.22
ORD-10987,2024-12-11,CUST-1042,East,Store,Electronics,Smartphone,3,40.24,0.0,120.72,2.04
ORD-10988,2024-10-05,CUST-1116,East,Online,Office Supplies,Notebook,5,798.42,0.25,2994.07,902.98
ORD-10989,2024-10-23,CUST-1096,North,Store,Office Supplies,Stapler,3,628.67,0.1,1697.41,609.01
ORD-10990,2024-08-30,CUST-1029,Central,Partner,Toys,Board Game,4,189.79,0.2,607.33,170.48
ORD-10991,2024-04-06,CUST-1054,West,Online,Toys,Doll,4,279.12,0.0,1116.48,7.3
ORD-10992,2024-03-06,CUST-1039,North,Store,Clothing,Jacket,5,33.78,0.0,168.9,23.44
ORD-10993,2024-12-19,CUST-1068,East,Store,Office Supplies,Stapler,2,341.13,0.2,545.81,154.4
ORD-10994,2024-06-18,CUST-1072,Central,Partner,Toys,Puzzle,5,630.43,0.0,3152.15,-230.59
ORD-10995,2024-07-16,CUST-1024,West,Online,Toys,Doll,4,171.32,0.1,616.75,-80.96
